Time (s),RMS Current (A),Peak Current (A),Min Current (A)
3.370564,0.043199,-0.043199,-0.043199
3.370579,0.038798,0.007852,-0.043199
3.370593,0.143915,-0.043199,-0.298455
3.370608,0.042731,0.058903,-0.043199
3.370622,0.057180,-0.043199,-0.094251
3.370637,0.073175,0.007852,-0.145302
3.370651,0.038798,0.007852,-0.043199
3.370666,0.038798,0.007852,-0.043199
3.370680,0.065666,0.007852,-0.094251
3.370694,0.033829,0.007852,-0.043199
3.370709,0.082207,0.007852,-0.145302
3.370723,0.109041,0.212056,-0.094251
3.370738,0.053932,0.007852,-0.094251
3.370752,0.053932,0.007852,-0.094251
3.370766,0.057180,-0.043199,-0.094251
3.370780,0.043199,-0.043199,-0.043199
3.387711,0.038798,0.007852,-0.043199
3.387731,0.167595,0.314159,-0.043199
3.387746,0.149915,0.212056,0.058903
3.387761,0.094882,0.161005,0.007852
3.387776,0.058903,0.058903,0.058903
3.387790,0.206404,0.416261,0.058903
3.387805,0.116161,0.212056,0.058903
3.387820,0.083173,0.109954,0.058903
3.387835,0.033229,0.058903,-0.043199
3.387849,0.070094,0.109954,-0.094251
3.387864,0.037747,0.058903,0.007852
3.387878,0.100426,0.212056,-0.043199
3.387893,0.027990,0.007852,-0.043199
3.387908,0.053558,0.058903,-0.094251
3.387923,0.027990,0.007852,-0.043199
3.387937,0.027990,0.007852,-0.043199
3.387952,0.095937,-0.043199,-0.196353
3.387966,0.123847,0.263107,-0.043199
3.387980,0.057180,-0.043199,-0.094251
3.387995,0.073175,0.007852,-0.145302
3.389342,0.092316,-0.043199,-0.145302
3.389361,0.043199,-0.043199,-0.043199
3.389377,0.033829,0.007852,-0.043199
3.389391,0.053932,0.007852,-0.094251
3.389407,0.043199,-0.043199,-0.043199
3.389421,0.046764,0.007852,-0.094251
3.389436,0.043199,-0.043199,-0.043199
3.389451,0.033829,0.007852,-0.043199
3.389465,0.053932,0.007852,-0.094251
3.389481,0.125936,-0.043199,-0.196353
3.389495,0.127361,-0.094251,-0.145302
3.389510,0.279659,-0.145302,-0.553711
3.389524,0.142796,0.007852,-0.196353
3.389539,0.084373,-0.043199,-0.145302
3.389554,0.155692,-0.094251,-0.247404
3.389568,0.099628,-0.043199,-0.145302
3.389582,0.137649,0.058903,-0.247404
3.389596,0.155692,-0.094251,-0.247404
3.389611,0.070666,0.058903,-0.094251
3.389625,0.094251,-0.094251,-0.094251
3.390968,0.109225,0.161005,-0.145302
3.390987,0.109593,-0.043199,-0.196353
3.391002,0.057180,-0.043199,-0.094251
3.391017,0.073175,0.007852,-0.094251
3.391032,0.053932,0.007852,-0.094251
3.391048,0.033829,0.007852,-0.043199
3.391062,0.070666,0.007852,-0.145302
3.391077,0.046764,0.058903,-0.043199
3.391092,0.046332,0.058903,-0.043199
3.391106,0.053932,0.007852,-0.094251
3.391121,0.033829,0.007852,-0.043199
3.391135,0.033829,0.007852,-0.043199
3.391150,0.033829,0.007852,-0.043199
3.391165,0.053932,0.007852,-0.094251
3.391179,0.038798,0.007852,-0.043199
3.391194,0.033829,0.007852,-0.043199
3.391208,0.033829,0.007852,-0.043199
3.391222,0.050475,0.007852,-0.094251
3.391237,0.053932,0.007852,-0.094251
3.391251,0.038798,0.007852,-0.043199
3.408593,0.043199,-0.043199,-0.043199
3.408616,0.043199,-0.043199,-0.043199
3.408631,0.053932,0.007852,-0.094251
3.408646,0.038798,0.007852,-0.043199
3.408661,0.050475,0.007852,-0.094251
3.408677,0.107186,0.212056,-0.094251
3.408692,0.136622,0.161005,0.058903
3.408707,0.126569,0.161005,-0.196353
3.408722,0.064741,0.109954,-0.043199
3.408737,0.161130,0.314159,0.058903
3.408752,0.067172,0.109954,0.007852
3.408767,0.067172,0.109954,0.007852
3.408782,0.037747,0.058903,0.007852
3.408796,0.045895,0.058903,0.007852
3.408811,0.077433,0.058903,-0.145302
3.408825,0.067768,0.109954,-0.094251
3.408840,0.046764,0.007852,-0.094251
3.408854,0.072623,0.109954,-0.094251
3.408870,0.042731,0.058903,-0.043199
3.408884,0.114250,-0.043199,-0.196353
3.410256,0.033829,0.007852,-0.043199
3.410275,0.057180,-0.043199,-0.094251
3.410290,0.038798,0.007852,-0.043199
3.410305,0.038798,0.007852,-0.043199
3.410319,0.097387,0.161005,-0.094251
3.410335,0.038798,0.007852,-0.043199
3.410350,0.057180,-0.043199,-0.094251
3.410364,0.043199,-0.043199,-0.043199
3.410379,0.043199,-0.043199,-0.043199
3.410393,0.038798,0.007852,-0.043199
3.410408,0.038798,0.007852,-0.043199
3.410422,0.043199,-0.043199,-0.043199
3.410438,0.042731,0.058903,-0.043199
3.410454,0.120235,0.007852,-0.145302
3.410470,0.156847,-0.145302,-0.196353
3.410485,0.160136,-0.094251,-0.196353
3.410500,0.147628,-0.043199,-0.196353
3.410515,0.111227,-0.043199,-0.145302
3.410529,0.127361,-0.094251,-0.145302
3.410543,0.111227,-0.043199,-0.145302
3.411902,0.148846,-0.094251,-0.196353
3.411921,0.099628,-0.043199,-0.145302
3.411936,0.094251,-0.094251,-0.094251
3.411951,0.086486,-0.043199,-0.094251
3.411966,0.077951,-0.043199,-0.094251
3.411980,0.065666,0.007852,-0.094251
3.411995,0.075601,0.007852,-0.094251
3.412009,0.038798,0.007852,-0.043199
3.412024,0.057180,-0.043199,-0.094251
3.412040,0.118555,0.058903,-0.247404
3.412055,0.079730,0.109954,-0.094251
3.412070,0.038798,0.007852,-0.043199
3.412084,0.033829,0.007852,-0.043199
3.412099,0.053932,0.007852,-0.094251
3.412113,0.053932,0.007852,-0.094251
3.412127,0.033829,0.007852,-0.043199
3.412142,0.043199,-0.043199,-0.043199
3.412156,0.050475,0.007852,-0.094251
3.412170,0.043199,-0.043199,-0.043199
3.412184,0.033829,0.007852,-0.043199
3.413538,0.053932,0.007852,-0.094251
3.413557,0.094037,0.007852,-0.196353
3.413573,0.094037,0.007852,-0.196353
3.413587,0.109041,0.212056,-0.094251
3.413602,0.043199,-0.043199,-0.043199
3.413616,0.033829,0.007852,-0.043199
3.413631,0.050475,0.007852,-0.094251
3.413646,0.050475,0.007852,-0.094251
3.413661,0.065666,0.007852,-0.094251
3.413675,0.087634,0.109954,-0.094251
3.413689,0.158874,0.212056,0.109954
3.413704,0.123359,0.161005,0.007852
3.413719,0.078969,0.109954,0.007852
3.413733,0.126091,0.161005,0.058903
3.413748,0.095305,0.109954,-0.094251
3.413763,0.083173,0.109954,0.058903
3.413779,0.076912,0.161005,0.007852
3.413795,0.045895,0.058903,0.007852
3.413810,0.091220,0.161005,0.007852
3.413825,0.042731,0.058903,-0.043199
3.429445,0.046764,0.058903,-0.043199
3.429467,0.038798,0.007852,-0.043199
3.429482,0.062858,0.007852,-0.094251
3.429497,0.046764,0.007852,-0.094251
3.429512,0.033829,0.007852,-0.043199
3.429527,0.056827,0.058903,-0.094251
3.429541,0.033829,0.007852,-0.043199
3.429556,0.043199,-0.043199,-0.043199
3.429571,0.084373,-0.043199,-0.145302
3.429585,0.050475,0.007852,-0.094251
3.429600,0.073175,0.007852,-0.145302
3.429666,0.033829,0.007852,-0.043199
3.429683,0.053932,0.007852,-0.094251
3.429698,0.033829,0.007852,-0.043199
3.429713,0.084135,0.058903,-0.145302
3.429727,0.053932,0.007852,-0.094251
3.429741,0.050075,0.058903,-0.043199
3.429756,0.102991,0.007852,-0.145302
3.429770,0.127361,-0.094251,-0.145302
3.429784,0.136626,-0.094251,-0.145302
3.431159,0.156847,-0.145302,-0.196353
3.431178,0.082207,0.007852,-0.145302
3.431194,0.136626,-0.094251,-0.145302
3.431209,0.102991,0.007852,-0.145302
3.431224,0.062858,0.007852,-0.094251
3.431238,0.099628,-0.043199,-0.145302
3.431253,0.175658,-0.094251,-0.298455
3.431268,0.111227,-0.043199,-0.145302
3.431283,0.077951,-0.043199,-0.094251
3.431298,0.042731,0.058903,-0.043199
3.431312,0.102991,-0.043199,-0.196353
3.431327,0.068359,-0.043199,-0.094251
3.431355,0.056472,0.109954,-0.043199
3.431371,0.082207,0.007852,-0.145302
3.431386,0.043199,-0.043199,-0.043199
3.431400,0.038798,0.007852,-0.043199
3.431415,0.053932,0.007852,-0.094251
3.431429,0.043199,-0.043199,-0.043199
3.431443,0.033829,0.007852,-0.043199
3.431458,0.057180,-0.043199,-0.094251
3.432804,0.046764,0.058903,-0.043199
3.432823,0.038798,0.007852,-0.043199
3.432839,0.056827,0.058903,-0.094251
3.432853,0.106249,0.007852,-0.196353
3.432868,0.056827,0.058903,-0.094251
3.432883,0.038798,0.007852,-0.043199
3.432897,0.095937,-0.043199,-0.196353
3.432912,0.082207,0.007852,-0.145302
3.432926,0.059582,0.109954,-0.043199
3.432941,0.057180,-0.043199,-0.094251
3.432956,0.057180,-0.043199,-0.094251
3.432971,0.075067,0.109954,-0.094251
3.432985,0.033829,0.007852,-0.043199
3.432999,0.107560,0.109954,-0.196353
3.433014,0.147624,0.212056,0.007852
3.433029,0.114597,0.161005,0.058903
3.433044,0.093177,0.161005,-0.043199
3.433058,0.124813,0.161005,-0.043199
3.433073,0.094882,0.161005,0.007852
3.433087,0.058903,0.058903,0.058903
3.450183,0.046332,0.058903,-0.043199
3.450203,0.062215,0.109954,-0.043199
3.450219,0.083414,0.161005,-0.043199
3.450234,0.033229,0.058903,-0.043199
3.450249,0.057180,-0.043199,-0.094251
3.450265,0.043199,-0.043199,-0.043199
3.450279,0.033829,0.007852,-0.043199
3.450294,0.038798,0.007852,-0.043199
3.450309,0.038798,0.007852,-0.043199
3.450324,0.033829,0.007852,-0.043199
3.450338,0.033829,0.007852,-0.043199
3.450353,0.095937,-0.043199,-0.196353
3.450367,0.062858,0.007852,-0.094251
3.450382,0.042731,0.058903,-0.043199
3.450396,0.056827,0.058903,-0.094251
3.450411,0.070666,0.007852,-0.145302
3.450425,0.057180,-0.043199,-0.094251
3.450440,0.141385,0.007852,-0.298455
3.450454,0.038798,0.007852,-0.043199
3.450469,0.038798,0.007852,-0.043199
3.451832,0.053932,0.007852,-0.094251
3.451851,0.121727,-0.043199,-0.145302
3.451867,0.121727,-0.043199,-0.145302
3.451882,0.152307,-0.094251,-0.196353
3.451897,0.117367,-0.094251,-0.145302
3.451912,0.114074,0.058903,-0.196353
3.451927,0.131390,-0.094251,-0.196353
3.451942,0.197066,-0.043199,-0.400557
3.451957,0.077951,-0.043199,-0.094251
3.451972,0.106438,-0.094251,-0.145302
3.451987,0.088320,0.058903,-0.094251
3.452002,0.104729,-0.043199,-0.145302
3.452017,0.068359,-0.043199,-0.094251
3.452032,0.171617,-0.043199,-0.247404
3.452046,0.094037,0.007852,-0.145302
3.452061,0.082207,0.007852,-0.145302
3.452076,0.033829,0.007852,-0.043199
3.452091,0.033829,0.007852,-0.043199
3.452105,0.038798,0.007852,-0.043199
3.452120,0.046764,0.058903,-0.043199
3.453473,0.068359,-0.043199,-0.094251
3.453492,0.033829,0.007852,-0.043199
3.453508,0.033829,0.007852,-0.043199
3.453523,0.075601,-0.043199,-0.145302
3.453538,0.046764,0.058903,-0.043199
3.453553,0.102991,-0.043199,-0.196353
3.453567,0.038276,0.058903,-0.043199
3.453582,0.038798,0.007852,-0.043199
3.453597,0.043199,-0.043199,-0.043199
3.453611,0.102404,0.212056,-0.043199
3.453626,0.043199,-0.043199,-0.043199
3.453641,0.033829,0.007852,-0.043199
3.453655,0.102404,0.212056,-0.043199
3.453670,0.043199,-0.043199,-0.043199
3.453685,0.033829,0.007852,-0.043199
3.453699,0.053932,0.007852,-0.094251
3.453714,0.053932,0.007852,-0.094251
3.453729,0.173704,0.365210,-0.043199
3.453743,0.122052,0.212056,-0.043199
3.453758,0.144050,0.212056,0.058903
3.470957,0.102207,0.109954,-0.145302
3.470981,0.092961,0.109954,0.058903
3.470997,0.083173,0.109954,0.058903
3.471012,0.120731,0.212056,-0.094251
3.471027,0.042258,0.058903,-0.043199
3.471041,0.081222,0.161005,0.007852
3.471056,0.038276,0.058903,-0.043199
3.471072,0.046764,0.007852,-0.094251
3.471087,0.027990,0.007852,-0.043199
3.471102,0.033829,0.007852,-0.043199
3.471117,0.033829,0.007852,-0.043199
3.471132,0.033829,0.007852,-0.043199
3.471146,0.059582,0.109954,-0.043199
3.471161,0.038798,0.007852,-0.043199
3.471176,0.042731,0.058903,-0.043199
3.471192,0.056827,0.058903,-0.094251
3.471208,0.042731,0.058903,-0.043199
3.471224,0.057180,-0.043199,-0.094251
3.471240,0.043199,-0.043199,-0.043199
3.471256,0.100826,0.161005,-0.145302
3.472656,0.053932,0.007852,-0.094251
3.472679,0.038798,0.007852,-0.043199
3.472695,0.043199,-0.043199,-0.043199
3.472710,0.043199,-0.043199,-0.043199
3.472724,0.053932,0.007852,-0.094251
3.472739,0.130009,-0.043199,-0.196353
3.472754,0.155692,-0.043199,-0.196353
3.472769,0.223655,-0.094251,-0.400557
3.472785,0.148846,-0.094251,-0.196353
3.472799,0.114250,-0.043199,-0.196353
3.472814,0.104729,-0.043199,-0.145302
3.472828,0.160136,-0.094251,-0.196353
3.472843,0.084373,0.007852,-0.094251
3.472858,0.125936,-0.043199,-0.196353
3.472872,0.075601,0.007852,-0.094251
3.472887,0.101224,0.007852,-0.196353
3.472901,0.099628,-0.043199,-0.145302
3.472915,0.117195,-0.043199,-0.247404
3.472930,0.053932,0.007852,-0.094251
3.472945,0.043199,-0.043199,-0.043199
3.474313,0.065666,0.007852,-0.094251
3.474333,0.050075,0.058903,-0.094251
3.474348,0.070380,0.109954,-0.094251
3.474362,0.070666,0.058903,-0.094251
3.474377,0.057180,-0.043199,-0.094251
3.474392,0.050475,0.007852,-0.094251
3.474406,0.038798,0.007852,-0.043199
3.474421,0.050475,0.007852,-0.094251
3.474436,0.084373,-0.043199,-0.145302
3.474451,0.088092,0.109954,-0.145302
3.474466,0.053932,0.007852,-0.094251
3.474480,0.059582,0.109954,-0.043199
3.474494,0.038798,0.007852,-0.043199
3.474509,0.038798,0.007852,-0.043199
3.474523,0.057180,-0.043199,-0.094251
3.474538,0.038798,0.007852,-0.043199
3.474552,0.057180,-0.043199,-0.094251
3.474566,0.053932,0.007852,-0.094251
3.474581,0.038798,0.007852,-0.043199
3.474595,0.038798,0.007852,-0.043199
3.475944,0.059919,0.058903,-0.094251
3.475963,0.096973,0.161005,-0.094251
3.475979,0.116679,0.109954,-0.196353
3.475995,0.160006,0.263107,0.058903
3.476010,0.056115,0.109954,0.007852
3.476024,0.078969,0.109954,0.007852
3.476039,0.074529,0.109954,0.007852
3.476054,0.037747,0.058903,0.007852
3.476069,0.100426,0.212056,-0.043199
3.476084,0.042258,0.058903,-0.043199
3.476099,0.042258,0.058903,-0.043199
3.476113,0.027990,0.007852,-0.043199
3.476128,0.027990,0.007852,-0.043199
3.476142,0.033829,0.007852,-0.043199
3.476156,0.057180,-0.043199,-0.094251
3.476171,0.053932,0.007852,-0.094251
3.476186,0.065666,0.007852,-0.094251
3.476200,0.057180,-0.043199,-0.094251
3.476214,0.053932,0.007852,-0.094251
3.476229,0.038798,0.007852,-0.043199
3.491889,0.043199,-0.043199,-0.043199
3.491918,0.050475,0.007852,-0.094251
3.491935,0.038798,0.007852,-0.043199
3.491950,0.038798,0.007852,-0.043199
3.491965,0.068359,-0.043199,-0.094251
3.491981,0.043199,-0.043199,-0.043199
3.491997,0.057180,-0.043199,-0.094251
3.492012,0.038798,0.007852,-0.043199
3.492027,0.050475,0.007852,-0.094251
3.492042,0.132605,-0.043199,-0.247404
3.492057,0.127361,-0.094251,-0.145302
3.492072,0.148846,-0.094251,-0.196353
3.492087,0.127361,-0.094251,-0.145302
3.492101,0.147628,-0.043199,-0.196353
3.492116,0.252059,0.058903,-0.502660
3.492130,0.160136,-0.094251,-0.196353
3.492145,0.109593,0.007852,-0.145302
3.492159,0.131390,-0.094251,-0.196353
3.492174,0.111227,-0.043199,-0.145302
3.492188,0.077951,-0.043199,-0.094251
3.493533,0.237142,-0.043199,-0.502660
3.493555,0.068359,-0.043199,-0.094251
3.493571,0.120235,-0.043199,-0.196353
3.493586,0.049672,0.109954,0.007852
3.493643,0.068064,0.007852,-0.145302
3.493659,0.068359,-0.043199,-0.094251
3.493674,0.075601,-0.043199,-0.145302
3.493689,0.053932,0.007852,-0.094251
3.493704,0.053932,0.007852,-0.094251
3.493719,0.038276,0.058903,-0.043199
3.493733,0.057180,-0.043199,-0.094251
3.493748,0.070666,0.007852,-0.145302
3.493763,0.053932,0.007852,-0.094251
3.493778,0.053932,0.007852,-0.094251
3.493793,0.038276,0.058903,-0.043199
3.493808,0.043199,-0.043199,-0.043199
3.493822,0.053932,0.007852,-0.094251
3.493837,0.059582,0.109954,-0.043199
3.493851,0.050475,0.007852,-0.094251
3.493865,0.046764,0.058903,-0.043199
3.495231,0.053932,0.007852,-0.094251
3.495250,0.053932,0.007852,-0.094251
3.495266,0.033829,0.007852,-0.043199
3.495281,0.033829,0.007852,-0.043199
3.495296,0.033829,0.007852,-0.043199
3.495311,0.107373,0.212056,-0.094251
3.495326,0.137936,0.212056,0.007852
3.495359,0.106810,0.161005,0.058903
3.495378,0.072067,0.109954,0.058903
3.495394,0.074529,0.109954,0.007852
3.495408,0.056115,0.109954,0.007852
3.495423,0.127986,0.161005,-0.196353
3.495437,0.042258,0.058903,-0.043199
3.495452,0.007852,0.007852,0.007852
3.495466,0.042258,0.058903,-0.043199
3.495481,0.046764,0.007852,-0.094251
3.495495,0.027990,0.007852,-0.043199
3.495510,0.038798,0.007852,-0.043199
3.495524,0.033829,0.007852,-0.043199
3.495538,0.068359,-0.043199,-0.094251
3.512651,0.057180,-0.043199,-0.094251
3.512673,0.059582,0.109954,-0.043199
3.512688,0.062858,0.007852,-0.094251
3.512703,0.033829,0.007852,-0.043199
3.512718,0.043199,-0.043199,-0.043199
3.512733,0.057180,-0.043199,-0.094251
3.512747,0.033829,0.007852,-0.043199
3.512763,0.027990,0.007852,-0.043199
3.512777,0.042731,0.058903,-0.043199
3.512792,0.033829,0.007852,-0.043199
3.512807,0.033829,0.007852,-0.043199
3.512821,0.038276,0.058903,-0.043199
3.512836,0.053932,0.007852,-0.094251
3.512851,0.121396,0.109954,-0.196353
3.512865,0.127361,-0.094251,-0.145302
3.512880,0.148846,-0.094251,-0.196353
3.512894,0.127361,-0.094251,-0.145302
3.512909,0.118725,0.007852,-0.196353
3.512924,0.120235,0.007852,-0.145302
3.512938,0.117367,-0.094251,-0.145302
3.514512,0.053932,0.007852,-0.094251
3.514532,0.077951,-0.043199,-0.094251
3.514548,0.046764,0.058903,-0.043199
3.514563,0.082207,0.007852,-0.145302
3.514577,0.070666,0.058903,-0.094251
3.514592,0.043199,-0.043199,-0.043199
3.514607,0.161009,-0.043199,-0.349506
3.514622,0.095937,0.007852,-0.145302
3.514637,0.057180,-0.043199,-0.094251
3.514652,0.092098,0.007852,-0.196353
3.514667,0.057180,-0.043199,-0.094251
3.514681,0.043199,-0.043199,-0.043199
3.514696,0.043199,-0.043199,-0.043199
3.514710,0.043199,-0.043199,-0.043199
3.514725,0.038798,0.007852,-0.043199
3.514739,0.033829,0.007852,-0.043199
3.514753,0.122381,0.263107,-0.043199
3.514768,0.053932,0.007852,-0.094251
3.514782,0.033829,0.007852,-0.043199
3.514796,0.033829,0.007852,-0.043199
3.516153,0.038798,0.007852,-0.043199
3.516173,0.038798,0.007852,-0.043199
3.516189,0.053932,0.007852,-0.094251
3.516204,0.038798,0.007852,-0.043199
3.516218,0.094037,0.007852,-0.196353
3.516233,0.068359,-0.043199,-0.094251
3.516248,0.065666,0.007852,-0.094251
3.516263,0.050475,0.007852,-0.094251
3.516277,0.053932,0.007852,-0.094251
3.516292,0.085785,0.109954,-0.145302
3.516306,0.117704,0.161005,-0.043199
3.516321,0.142792,0.161005,0.109954
3.516335,0.067172,0.109954,0.007852
3.516350,0.111763,0.161005,-0.094251
3.516364,0.061891,0.109954,0.007852
3.516378,0.106810,0.161005,0.058903
3.516393,0.037747,0.058903,0.007852
3.516408,0.042258,0.058903,-0.043199
3.516422,0.067172,0.109954,0.007852
3.516436,0.046332,0.058903,-0.043199
3.533371,0.053558,0.058903,-0.094251
3.533391,0.136331,0.007852,-0.298455
3.533406,0.081716,0.161005,-0.043199
3.533421,0.070380,0.109954,-0.094251
3.533436,0.043199,-0.043199,-0.043199
3.533450,0.038798,0.007852,-0.043199
3.533465,0.053932,0.007852,-0.094251
3.533480,0.065666,0.007852,-0.094251
3.533494,0.038798,0.007852,-0.043199
3.533509,0.027990,0.007852,-0.043199
3.533523,0.068359,-0.043199,-0.094251
3.533538,0.033829,0.007852,-0.043199
3.533552,0.038276,0.058903,-0.043199
3.533568,0.027990,0.007852,-0.043199
3.533582,0.094037,0.007852,-0.196353
3.533597,0.043199,-0.043199,-0.043199
3.533611,0.042731,0.058903,-0.043199
3.533625,0.137649,0.007852,-0.298455
3.533639,0.140389,-0.094251,-0.196353
3.533654,0.127361,-0.094251,-0.145302
3.535009,0.121727,-0.043199,-0.145302
3.535029,0.097799,-0.043199,-0.145302
3.535044,0.111227,-0.043199,-0.145302
3.535059,0.117367,-0.094251,-0.145302
3.535073,0.092316,-0.043199,-0.145302
3.535088,0.133958,-0.043199,-0.247404
3.535103,0.131390,-0.094251,-0.196353
3.535118,0.053932,0.007852,-0.094251
3.535132,0.092316,-0.043199,-0.145302
3.535147,0.068359,-0.043199,-0.094251
3.535161,0.073175,0.007852,-0.094251
3.535176,0.084373,-0.043199,-0.145302
3.535190,0.050475,0.007852,-0.094251
3.535205,0.057180,-0.043199,-0.094251
3.535219,0.033829,0.007852,-0.043199
3.535234,0.046764,0.058903,-0.043199
3.535248,0.043199,-0.043199,-0.043199
3.535262,0.043199,-0.043199,-0.043199
3.535277,0.053932,0.007852,-0.094251
3.535291,0.075601,-0.043199,-0.145302
3.536637,0.053932,0.007852,-0.094251
3.536656,0.073175,0.007852,-0.145302
3.536671,0.050475,0.007852,-0.094251
3.536686,0.057180,-0.043199,-0.094251
